index,time,kernel,dimension,blocksize,operation
0,0.00113714,121,14080,1280,capture
1,0.00104874,121,14080,1280,capture
2,0.00118836,121,14080,1280,capture
3,0.00119778,121,14080,1280,capture
4,0.00119149,121,14080,1280,capture
5,0.00115058,121,14080,1280,capture
6,0.00120081,121,14080,1280,capture
7,0.00115634,121,14080,1280,capture
8,0.00118546,121,14080,1280,capture
9,0.0011789,121,14080,1280,capture
index,time,kernel,dimension,blocksize,operation
0,0.000464266,121,14080,1280,instantiation
1,0.000719076,121,14080,1280,instantiation
2,0.000697245,121,14080,1280,instantiation
3,0.000691585,121,14080,1280,instantiation
4,0.000723295,121,14080,1280,instantiation
5,0.000693618,121,14080,1280,instantiation
6,0.000686946,121,14080,1280,instantiation
7,0.000703487,121,14080,1280,instantiation
8,0.000705731,121,14080,1280,instantiation
9,0.000688288,121,14080,1280,instantiation
index,time,kernel,dimension,blocksize,operation
0,0.340309,121,14080,1280,launch
1,0.344894,121,14080,1280,launch
2,0.350355,121,14080,1280,launch
3,0.345429,121,14080,1280,launch
4,0.346096,121,14080,1280,launch
5,0.351452,121,14080,1280,launch
6,0.346007,121,14080,1280,launch
7,0.346951,121,14080,1280,launch
8,0.350703,121,14080,1280,launch
9,0.345375,121,14080,1280,launch
10,0.348362,121,14080,1280,launch
11,0.350125,121,14080,1280,launch
12,0.345349,121,14080,1280,launch
13,0.348858,121,14080,1280,launch
14,0.350413,121,14080,1280,launch
15,0.345895,121,14080,1280,launch
16,0.348769,121,14080,1280,launch
17,0.349366,121,14080,1280,launch
18,0.346328,121,14080,1280,launch
19,0.349898,121,14080,1280,launch
20,0.347926,121,14080,1280,launch
21,0.347916,121,14080,1280,launch
22,0.34958,121,14080,1280,launch
23,0.346954,121,14080,1280,launch
24,0.348516,121,14080,1280,launch
25,0.349449,121,14080,1280,launch
26,0.348057,121,14080,1280,launch
27,0.347856,121,14080,1280,launch
28,0.349114,121,14080,1280,launch
29,0.349119,121,14080,1280,launch
30,0.348033,121,14080,1280,launch
31,0.349098,121,14080,1280,launch
32,0.348689,121,14080,1280,launch
33,0.349028,121,14080,1280,launch
34,0.349102,121,14080,1280,launch
35,0.348606,121,14080,1280,launch
36,0.349106,121,14080,1280,launch
37,0.349118,121,14080,1280,launch
38,0.348636,121,14080,1280,launch
39,0.349163,121,14080,1280,launch
40,0.34805,121,14080,1280,launch
41,0.349177,121,14080,1280,launch
42,0.349089,121,14080,1280,launch
43,0.3491,121,14080,1280,launch
44,0.349131,121,14080,1280,launch
45,0.349107,121,14080,1280,launch
46,0.349104,121,14080,1280,launch
47,0.349128,121,14080,1280,launch
48,0.349112,121,14080,1280,launch
49,0.349111,121,14080,1280,launch
50,0.349115,121,14080,1280,launch
51,0.349092,121,14080,1280,launch
52,0.34909,121,14080,1280,launch
53,0.349094,121,14080,1280,launch
54,0.349116,121,14080,1280,launch
55,0.349118,121,14080,1280,launch
56,0.35057,121,14080,1280,launch
57,0.348031,121,14080,1280,launch
58,0.348818,121,14080,1280,launch
59,0.350365,121,14080,1280,launch
60,0.347872,121,14080,1280,launch
61,0.34914,121,14080,1280,launch
62,0.350653,121,14080,1280,launch
63,0.348036,121,14080,1280,launch
64,0.34925,121,14080,1280,launch
65,0.350993,121,14080,1280,launch
66,0.348559,121,14080,1280,launch
67,0.350493,121,14080,1280,launch
68,0.349644,121,14080,1280,launch
69,0.349124,121,14080,1280,launch
70,0.351107,121,14080,1280,launch
71,0.348446,121,14080,1280,launch
72,0.349091,121,14080,1280,launch
73,0.351119,121,14080,1280,launch
74,0.349092,121,14080,1280,launch
75,0.34912,121,14080,1280,launch
76,0.350815,121,14080,1280,launch
77,0.349121,121,14080,1280,launch
78,0.349345,121,14080,1280,launch
79,0.351176,121,14080,1280,launch
80,0.347681,121,14080,1280,launch
81,0.350118,121,14080,1280,launch
82,0.35084,121,14080,1280,launch
83,0.348256,121,14080,1280,launch
84,0.350829,121,14080,1280,launch
85,0.350282,121,14080,1280,launch
86,0.348891,121,14080,1280,launch
87,0.3504,121,14080,1280,launch
88,0.350615,121,14080,1280,launch
89,0.348686,121,14080,1280,launch
90,0.35108,121,14080,1280,launch
91,0.350332,121,14080,1280,launch
92,0.347989,121,14080,1280,launch
93,0.351084,121,14080,1280,launch
94,0.350358,121,14080,1280,launch
95,0.348243,121,14080,1280,launch
96,0.351549,121,14080,1280,launch
97,0.349969,121,14080,1280,launch
98,0.348457,121,14080,1280,launch
99,0.351325,121,14080,1280,launch
100,0.34943,121,14080,1280,launch
101,0.349094,121,14080,1280,launch
102,0.350756,121,14080,1280,launch
103,0.350136,121,14080,1280,launch
104,0.350014,121,14080,1280,launch
105,0.350448,121,14080,1280,launch
106,0.349275,121,14080,1280,launch
107,0.350747,121,14080,1280,launch
108,0.35051,121,14080,1280,launch
109,0.349099,121,14080,1280,launch
110,0.350817,121,14080,1280,launch
111,0.351284,121,14080,1280,launch
112,0.348138,121,14080,1280,launch
113,0.35052,121,14080,1280,launch
114,0.350008,121,14080,1280,launch
115,0.349564,121,14080,1280,launch
116,0.35107,121,14080,1280,launch
