index,time,kernel,dimension,blocksize
0,0.00205178,4,2560,1280
1,0.00197646,4,2560,1280
2,0.00197563,4,2560,1280
3,0.0019745,4,2560,1280
4,0.00197437,4,2560,1280
5,0.00197341,4,2560,1280
6,0.00197343,4,2560,1280
7,0.00197316,4,2560,1280
8,0.00197179,4,2560,1280
9,0.00197203,4,2560,1280
10,0.00197272,4,2560,1280
11,0.00197248,4,2560,1280
12,0.00197247,4,2560,1280
13,0.00207507,4,2560,1280
14,0.00209552,4,2560,1280
15,0.00209665,4,2560,1280
16,0.0020958,4,2560,1280
17,0.00209646,4,2560,1280
18,0.00209586,4,2560,1280
19,0.00209596,4,2560,1280
20,0.00209625,4,2560,1280
21,0.00209617,4,2560,1280
22,0.00215215,4,2560,1280
23,0.00221948,4,2560,1280
24,0.00221992,4,2560,1280
25,0.00221948,4,2560,1280
26,0.00221932,4,2560,1280
27,0.00221942,4,2560,1280
28,0.00222017,4,2560,1280
29,0.0022201,4,2560,1280
30,0.0022195,4,2560,1280
31,0.00222872,4,2560,1280
32,0.00224858,4,2560,1280
33,0.00224797,4,2560,1280
34,0.00224799,4,2560,1280
35,0.00224743,4,2560,1280
36,0.00224801,4,2560,1280
37,0.00224724,4,2560,1280
38,0.00224747,4,2560,1280
39,0.00224752,4,2560,1280
40,0.00224819,4,2560,1280
41,0.00224896,4,2560,1280
42,0.00224747,4,2560,1280
43,0.00224885,4,2560,1280
44,0.0022472,4,2560,1280
45,0.00224762,4,2560,1280
46,0.00224789,4,2560,1280
47,0.0022477,4,2560,1280
48,0.00224742,4,2560,1280
49,0.00224699,4,2560,1280
50,0.00224755,4,2560,1280
51,0.00224726,4,2560,1280
52,0.00224816,4,2560,1280
53,0.0022466,4,2560,1280
54,0.00224724,4,2560,1280
55,0.00224685,4,2560,1280
56,0.00224704,4,2560,1280
57,0.00224742,4,2560,1280
58,0.00224793,4,2560,1280
59,0.00224692,4,2560,1280
60,0.00224703,4,2560,1280
61,0.00224714,4,2560,1280
62,0.00224711,4,2560,1280
63,0.00224687,4,2560,1280
64,0.00224713,4,2560,1280
65,0.00224768,4,2560,1280
66,0.00224672,4,2560,1280
