index,time,kernel,dimension,blocksize,operation
0,0.564559,169,16640,1280,launch
1,0.575286,169,16640,1280,launch
2,0.570289,169,16640,1280,launch
3,0.576029,169,16640,1280,launch
4,0.57428,169,16640,1280,launch
5,0.575006,169,16640,1280,launch
6,0.576532,169,16640,1280,launch
7,0.571895,169,16640,1280,launch
8,0.577787,169,16640,1280,launch
9,0.573852,169,16640,1280,launch
10,0.57777,169,16640,1280,launch
11,0.574539,169,16640,1280,launch
12,0.574758,169,16640,1280,launch
13,0.577747,169,16640,1280,launch
14,0.572582,169,16640,1280,launch
15,0.57784,169,16640,1280,launch
16,0.575584,169,16640,1280,launch
17,0.576217,169,16640,1280,launch
18,0.576088,169,16640,1280,launch
19,0.57525,169,16640,1280,launch
20,0.576189,169,16640,1280,launch
21,0.576161,169,16640,1280,launch
22,0.57742,169,16640,1280,launch
23,0.576038,169,16640,1280,launch
24,0.576779,169,16640,1280,launch
25,0.577605,169,16640,1280,launch
26,0.5761,169,16640,1280,launch
27,0.577324,169,16640,1280,launch
28,0.577058,169,16640,1280,launch
29,0.576834,169,16640,1280,launch
30,0.577829,169,16640,1280,launch
31,0.576084,169,16640,1280,launch
32,0.578532,169,16640,1280,launch
33,0.578161,169,16640,1280,launch
34,0.576286,169,16640,1280,launch
35,0.578861,169,16640,1280,launch
36,0.575875,169,16640,1280,launch
37,0.579236,169,16640,1280,launch
38,0.578049,169,16640,1280,launch
39,0.577616,169,16640,1280,launch
40,0.577147,169,16640,1280,launch
41,0.577679,169,16640,1280,launch
42,0.577678,169,16640,1280,launch
43,0.578187,169,16640,1280,launch
44,0.579668,169,16640,1280,launch
45,0.577862,169,16640,1280,launch
46,0.57866,169,16640,1280,launch
47,0.578104,169,16640,1280,launch
48,0.578157,169,16640,1280,launch
49,0.57957,169,16640,1280,launch
50,0.578231,169,16640,1280,launch
51,0.578603,169,16640,1280,launch
52,0.578456,169,16640,1280,launch
53,0.577854,169,16640,1280,launch
54,0.580672,169,16640,1280,launch
55,0.577052,169,16640,1280,launch
56,0.579889,169,16640,1280,launch
57,0.577642,169,16640,1280,launch
58,0.579218,169,16640,1280,launch
59,0.57944,169,16640,1280,launch
60,0.577857,169,16640,1280,launch
61,0.580373,169,16640,1280,launch
62,0.578686,169,16640,1280,launch
63,0.57939,169,16640,1280,launch
64,0.578469,169,16640,1280,launch
65,0.579638,169,16640,1280,launch
66,0.579501,169,16640,1280,launch
67,0.578286,169,16640,1280,launch
68,0.578864,169,16640,1280,launch
69,0.581014,169,16640,1280,launch
70,0.578708,169,16640,1280,launch
71,0.579831,169,16640,1280,launch
72,0.578798,169,16640,1280,launch
73,0.57989,169,16640,1280,launch
74,0.579925,169,16640,1280,launch
75,0.579007,169,16640,1280,launch
76,0.5806,169,16640,1280,launch
77,0.578242,169,16640,1280,launch
78,0.581124,169,16640,1280,launch
79,0.578607,169,16640,1280,launch
80,0.579512,169,16640,1280,launch
81,0.580304,169,16640,1280,launch
82,0.579321,169,16640,1280,launch
83,0.581913,169,16640,1280,launch
84,0.579405,169,16640,1280,launch
85,0.578622,169,16640,1280,launch
86,0.581261,169,16640,1280,launch
87,0.579286,169,16640,1280,launch
88,0.581229,169,16640,1280,launch
89,0.580004,169,16640,1280,launch
90,0.578829,169,16640,1280,launch
91,0.581829,169,16640,1280,launch
92,0.57914,169,16640,1280,launch
93,0.581354,169,16640,1280,launch
94,0.579542,169,16640,1280,launch
95,0.578824,169,16640,1280,launch
96,0.582614,169,16640,1280,launch
97,0.578802,169,16640,1280,launch
98,0.581918,169,16640,1280,launch
99,0.579215,169,16640,1280,launch
100,0.580274,169,16640,1280,launch
101,0.580869,169,16640,1280,launch
102,0.579322,169,16640,1280,launch
103,0.581554,169,16640,1280,launch
104,0.57826,169,16640,1280,launch
105,0.582306,169,16640,1280,launch
106,0.579613,169,16640,1280,launch
107,0.580098,169,16640,1280,launch
108,0.581854,169,16640,1280,launch
109,0.579611,169,16640,1280,launch
110,0.58188,169,16640,1280,launch
111,0.579645,169,16640,1280,launch
112,0.580765,169,16640,1280,launch
113,0.580818,169,16640,1280,launch
114,0.579505,169,16640,1280,launch
115,0.583035,169,16640,1280,launch
116,0.578882,169,16640,1280,launch
117,0.581467,169,16640,1280,launch
118,0.580087,169,16640,1280,launch
119,0.580264,169,16640,1280,launch
120,0.581806,169,16640,1280,launch
121,0.578938,169,16640,1280,launch
122,0.582982,169,16640,1280,launch
123,0.578962,169,16640,1280,launch
124,0.581822,169,16640,1280,launch
125,0.579945,169,16640,1280,launch
126,0.580534,169,16640,1280,launch
127,0.58194,169,16640,1280,launch
128,0.579603,169,16640,1280,launch
129,0.582025,169,16640,1280,launch
130,0.578966,169,16640,1280,launch
131,0.581805,169,16640,1280,launch
132,0.5812,169,16640,1280,launch
133,0.581116,169,16640,1280,launch
134,0.581836,169,16640,1280,launch
135,0.58002,169,16640,1280,launch
136,0.581355,169,16640,1280,launch
137,0.579767,169,16640,1280,launch
138,0.580354,169,16640,1280,launch
139,0.582329,169,16640,1280,launch
140,0.580054,169,16640,1280,launch
141,0.581179,169,16640,1280,launch
142,0.58175,169,16640,1280,launch
143,0.579727,169,16640,1280,launch
144,0.582791,169,16640,1280,launch
145,0.579072,169,16640,1280,launch
146,0.583138,169,16640,1280,launch
147,0.579381,169,16640,1280,launch
148,0.582549,169,16640,1280,launch
149,0.580217,169,16640,1280,launch
150,0.580782,169,16640,1280,launch
151,0.581582,169,16640,1280,launch
152,0.579234,169,16640,1280,launch
153,0.582052,169,16640,1280,launch
154,0.580802,169,16640,1280,launch
155,0.581542,169,16640,1280,launch
156,0.581204,169,16640,1280,launch
157,0.58101,169,16640,1280,launch
158,0.581273,169,16640,1280,launch
159,0.580457,169,16640,1280,launch
160,0.581096,169,16640,1280,launch
161,0.58035,169,16640,1280,launch
162,0.581004,169,16640,1280,launch
163,0.581315,169,16640,1280,launch
164,0.579541,169,16640,1280,launch
165,0.582474,169,16640,1280,launch
166,0.57994,169,16640,1280,launch
167,0.582038,169,16640,1280,launch
168,0.580259,169,16640,1280,launch
169,0.583086,169,16640,1280,launch
170,0.580619,169,16640,1280,launch
171,0.58179,169,16640,1280,launch
172,0.581367,169,16640,1280,launch
173,0.579158,169,16640,1280,launch
174,0.584334,169,16640,1280,launch
175,0.578618,169,16640,1280,launch
176,0.582562,169,16640,1280,launch
177,0.58147,169,16640,1280,launch
178,0.580852,169,16640,1280,launch
179,0.583744,169,16640,1280,launch
180,0.578202,169,16640,1280,launch
181,0.583897,169,16640,1280,launch
182,0.579986,169,16640,1280,launch
183,0.58355,169,16640,1280,launch
184,0.580067,169,16640,1280,launch
185,0.582383,169,16640,1280,launch
186,0.581721,169,16640,1280,launch
187,0.580874,169,16640,1280,launch
188,0.583789,169,16640,1280,launch
189,0.57808,169,16640,1280,launch
190,0.584198,169,16640,1280,launch
191,0.579287,169,16640,1280,launch
192,0.581716,169,16640,1280,launch
193,0.58215,169,16640,1280,launch
194,0.578576,169,16640,1280,launch
195,0.583903,169,16640,1280,launch
196,0.578592,169,16640,1280,launch
197,0.583567,169,16640,1280,launch
198,0.579926,169,16640,1280,launch
199,0.58121,169,16640,1280,launch
