index,time,kernel,dimension,blocksize
0,3.51966,576,30720,1280
1,3.53711,576,30720,1280
2,3.54401,576,30720,1280
3,3.55151,576,30720,1280
4,3.55757,576,30720,1280
5,3.56532,576,30720,1280
6,3.56916,576,30720,1280
7,3.5748,576,30720,1280
8,3.5804,576,30720,1280
9,3.58632,576,30720,1280
10,3.58835,576,30720,1280
11,3.5917,576,30720,1280
12,3.59612,576,30720,1280
13,3.59543,576,30720,1280
14,3.6011,576,30720,1280
15,3.60219,576,30720,1280
16,3.60524,576,30720,1280
17,3.60797,576,30720,1280
18,3.608,576,30720,1280
19,3.60876,576,30720,1280
20,3.61316,576,30720,1280
21,3.61465,576,30720,1280
22,3.61445,576,30720,1280
23,3.61544,576,30720,1280
24,3.61759,576,30720,1280
25,3.61676,576,30720,1280
26,3.61832,576,30720,1280
27,3.61912,576,30720,1280
28,3.61885,576,30720,1280
29,3.61942,576,30720,1280
30,3.62258,576,30720,1280
31,3.62163,576,30720,1280
32,3.62158,576,30720,1280
33,3.62591,576,30720,1280
34,3.62029,576,30720,1280
35,3.62146,576,30720,1280
36,3.6229,576,30720,1280
37,3.62145,576,30720,1280
38,3.62079,576,30720,1280
39,3.6204,576,30720,1280
40,3.62108,576,30720,1280
41,3.62205,576,30720,1280
42,3.61974,576,30720,1280
43,3.61953,576,30720,1280
44,3.62098,576,30720,1280
45,3.62071,576,30720,1280
46,3.61813,576,30720,1280
47,3.61851,576,30720,1280
48,3.61904,576,30720,1280
49,3.61885,576,30720,1280
50,3.61992,576,30720,1280
51,3.61773,576,30720,1280
52,3.62058,576,30720,1280
53,3.61734,576,30720,1280
54,3.61625,576,30720,1280
55,3.61994,576,30720,1280
56,3.61653,576,30720,1280
57,3.61781,576,30720,1280
58,3.61898,576,30720,1280
59,3.6161,576,30720,1280
60,3.6159,576,30720,1280
61,3.61543,576,30720,1280
62,3.61484,576,30720,1280
63,3.61611,576,30720,1280
64,3.61433,576,30720,1280
65,3.61595,576,30720,1280
66,3.61362,576,30720,1280
67,3.61445,576,30720,1280
68,3.61437,576,30720,1280
69,3.61353,576,30720,1280
70,3.61432,576,30720,1280
71,3.61347,576,30720,1280
72,3.61205,576,30720,1280
73,3.6133,576,30720,1280
74,3.61154,576,30720,1280
75,3.61408,576,30720,1280
76,3.61555,576,30720,1280
77,3.60936,576,30720,1280
78,3.61121,576,30720,1280
79,3.61221,576,30720,1280
80,3.61232,576,30720,1280
81,3.61011,576,30720,1280
82,3.61381,576,30720,1280
83,3.61302,576,30720,1280
84,3.61037,576,30720,1280
85,3.61197,576,30720,1280
86,3.61462,576,30720,1280
87,3.611,576,30720,1280
88,3.61199,576,30720,1280
89,3.61213,576,30720,1280
90,3.61175,576,30720,1280
91,3.61311,576,30720,1280
92,3.6121,576,30720,1280
93,3.61249,576,30720,1280
94,3.61126,576,30720,1280
95,3.6107,576,30720,1280
96,3.61313,576,30720,1280
97,3.61062,576,30720,1280
98,3.6113,576,30720,1280
99,3.60957,576,30720,1280
100,3.61203,576,30720,1280
101,3.61138,576,30720,1280
102,3.61149,576,30720,1280
103,3.6109,576,30720,1280
104,3.61072,576,30720,1280
105,3.61053,576,30720,1280
106,3.61067,576,30720,1280
107,3.61194,576,30720,1280
108,3.61127,576,30720,1280
109,3.61216,576,30720,1280
110,3.61195,576,30720,1280
111,3.61091,576,30720,1280
112,3.60966,576,30720,1280
113,3.61148,576,30720,1280
114,3.60996,576,30720,1280
115,3.61017,576,30720,1280
116,3.61289,576,30720,1280
117,3.60892,576,30720,1280
118,3.61149,576,30720,1280
119,3.61185,576,30720,1280
120,3.6105,576,30720,1280
121,3.61058,576,30720,1280
122,3.61203,576,30720,1280
123,3.60885,576,30720,1280
124,3.61044,576,30720,1280
125,3.6108,576,30720,1280
126,3.60924,576,30720,1280
127,3.6122,576,30720,1280
128,3.60815,576,30720,1280
129,3.61056,576,30720,1280
130,3.60964,576,30720,1280
131,3.61027,576,30720,1280
132,3.60959,576,30720,1280
133,3.61101,576,30720,1280
134,3.60786,576,30720,1280
135,3.60976,576,30720,1280
136,3.6099,576,30720,1280
137,3.61068,576,30720,1280
138,3.60893,576,30720,1280
139,3.60982,576,30720,1280
140,3.6088,576,30720,1280
141,3.60944,576,30720,1280
142,3.60989,576,30720,1280
143,3.60995,576,30720,1280
144,3.60873,576,30720,1280
